"orden","id","dominant_topic","topic_perc_contrib","keywords","text","topic","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","inst"
102,99,7,0.248199999332428,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['conversar', 'comunicar', 'mas', 'pares', 'familia']","Mejora integral a la educación","escuela fernando santivan",14,14202,"10 a 13",9,"Establecimiento Educacional"
103,100,3,0.400499999523163,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['charla', 'bullying', 'buen_trato']","Mejoras en salud","consejo consultivo nna",13,13113,"Todos",28,"Consejo Consultivo"
104,101,7,0.190999999642372,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['conversar', 'tema', 'familia']","Mejora integral a la educación","escuela fernando santivan",14,14101,"10 a 13",8,"Establecimiento Educacional"
105,102,8,0.229699999094009,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['colegio', 'entregar', 'mayor', 'informacion', 'tema', 'social', 'intere']","Mejores e inclusivos espacios públicos","escuela fernando santivan",14,14202,"10 a 13",8,"Establecimiento Educacional"
106,103,4,0.333799988031387,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['impulsar', 'organizacion', 'estudianti']","Mejorar entorno sustentable","escuela fernando santivan",14,14101,"10 a 13",8,"Establecimiento Educacional"
107,104,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","consejo consultivo magallanes",12,12101,"Todos",16,"Consejo Consultivo"
108,105,1,0.464599996805191,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['salud', 'entregar', 'mas', 'recurso', 'salud']","Cambios y reformas políticas","oficina local de la niñez municipalidad de requínoa",6,6116,"14 a 18",10,"Oficina Local de la Niñez"
109,106,7,0.304300010204315,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['fiscalice', 'mas', 'colegio']","Mejora integral a la educación","oficina local de la niñez municipalidad de requínoa",6,6116,"10 a 13",6,"Oficina Local de la Niñez"
110,107,8,0.307399988174438,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['poner', 'mas', 'basurero']","Mejores e inclusivos espacios públicos","taller pladeco",13,13113,"6 a 9",28,"Otro"
111,108,0,0.270799994468689,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['construir', 'mas', 'casa', 'común']","Protección del medio ambiente","jardín tesoros de la tierra",4,4302,"4 a 5",11,"Establecimiento Educacional"
112,109,6,0.387199997901917,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['participar', 'actividad', 'organizado', 'institución', 'beneficio', 'grupo', 'etario']","Tiempo para la familia","oficina de protección de derechos chiguayante",8,8103,"Todos",100,"Oficina de Protección de Derechos"
113,110,4,0.231800004839897,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['agua']","Mejorar entorno sustentable","consejo consultivo infancia y adolescencia",4,4304,"14 a 18",11,"Consejo Consultivo"
115,111,4,0.292800009250641,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['participar', 'cabildo', 'ciudadano']","Mejorar entorno sustentable","grupo scout rucamanqui tropa dos",6,6101,"10 a 13",8,"Otro"
116,112,4,0.292800009250641,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['padre', 'trabajar', 'menos_horas']","Mejorar entorno sustentable","ilustre municipalidad de pencahue",7,7107,"4 a 5",8,"Establecimiento Educacional"
117,113,0,0.295100003480911,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['continuar', 'realizar', 'tipo', 'actividad', 'llevar', 'altura', 'llevar', 'locomocion', 'bajar', 'centro', 'comuna']","Protección del medio ambiente","opd olmue",5,5803,"10 a 13",12,"Otro"
118,114,0,0.303000003099441,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['bajar', 'parametro', 'beca', 'credito']","Protección del medio ambiente","liceo polivalente sara braun",12,12101,"14 a 18",27,"Establecimiento Educacional"
119,115,8,0.251199990510941,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['informar', 'autoridad', 'maximo', 'comuna', 'necesidad', 'ninos_nina']","Mejores e inclusivos espacios públicos","opd tierna infnacia",6,6307,"4 a 5",12,"Establecimiento Educacional"
120,116,1,0.434300005435944,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['problema', 'desigualdad', 'economico', 'igualar', 'pensión', 'sueldos_minimo', 'corresponder', 'gobierno']","Cambios y reformas políticas","opd molina",7,7304,"14 a 18",15,"Oficina de Protección de Derechos"
121,117,7,0.24889999628067,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['representativo', 'pueblo']","Mejora integral a la educación","consejo consultivo nnj san felipe  opd san felipe",5,5701,"14 a 18",40,"Consejo Consultivo"
122,118,9,0.343300014734268,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['respecto', 'educacion', 'nno', 'proponer', 'realizar', 'gestión', 'generar', 'espacio', 'contar', 'infraestructura', 'necesario', 'nna', 'asistir', 'clase', 'educacion', 'calidad', 'mas', 'individualizado']","Juventud consciente y comprometida","opd",5,5604,"Todos",8,"Consejo Consultivo"
123,119,6,0.538100004196167,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['derechos', 'nna', 'continuar', 'realizar', 'taller', 'trabajo', 'reforzar', 'ddhh', 'derechos', 'nna', 'dentro', 'espacio', 'educativo']","Tiempo para la familia","opd la higuera",4,4104,"10 a 13",8,"Oficina de Protección de Derechos"
124,120,6,0.289099991321564,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['chile', 'ninos', 'feliz']","Tiempo para la familia","jardin infantil tte luis cruz martinez",13,13501,"4 a 5",13,"Establecimiento Educacional"
125,121,4,0.404900014400482,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['creacion', 'granja', 'educativo', 'lugar', 'existir', 'naturaleza', 'caminar', 'aprender', 'jugar']","Mejorar entorno sustentable","junta de vecinos",9,9111,"6 a 9",12,"Oficina Local de la Niñez"
126,122,2,0.305500000715256,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['consulta', 'nino', 'opinar']","Protección y equidad para la niñez","oficina de protección de derechos de infancia talca y seremi de desarrollo social maule",7,7101,"10 a 13",47,"Establecimiento Educacional"
127,123,9,0.212400004267693,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['solicitud', 'areas_verdes']","Juventud consciente y comprometida","jardín infantil jerónimo godoy villanueva",4,4105,"4 a 5",10,"Establecimiento Educacional"
128,124,8,0.308899998664856,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['creacion', 'areas_verd', 'brigada', 'ecologica']","Mejores e inclusivos espacios públicos","opd",5,5303,"10 a 13",10,"Consejo Consultivo"
129,125,8,0.378199994564056,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['mayor', 'participacion', 'actividad', 'similar']","Mejores e inclusivos espacios públicos","programa de medidas cautelares ambulatorias ciudad del niño llanquihue y palena",10,10101,"14 a 18",3,"Programa Sename"
130,126,6,0.197699993848801,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['vivir', 'familia']","Tiempo para la familia","jardin infantil vallecitos de aysen",11,11101,"4 a 5",8,"Oficina de Protección de Derechos"
131,127,5,0.340999990701675,"trabajo, ley, carabinero, vivir, tambien, ayudar, situacion, playa, salir, mejores_pensión","['carabinero', 'menos', 'violento', 'realizar', 'forma', 'correcto', 'trabajo']","Mejorar pensiones y seguridad social","chile crece contigo",8,8202,"10 a 13",24,"Establecimiento Educacional"
132,128,7,0.433899998664856,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['educacion', 'existir', 'educacion', 'gratis_calidad', 'chileno']","Mejora integral a la educación","psa llanquihue y palena fundación ciudad del niño",10,10101,"14 a 18",5,"Programa Sename"
133,129,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['bala']","Cambios y reformas políticas","opd quillota",5,5501,"Todos",10,"Establecimiento Educacional"
134,130,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","opd quillota",5,5501,"14 a 18",2,"Establecimiento Educacional"
135,131,4,0.451299995183945,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['entrega', 'computador', 'ano', 'ensenanza', 'medio', 'uso', 'universidad', 'lugar', 'ano', 'ensenanza', 'basico']","Mejorar entorno sustentable","instituto ignacio carrera pinto junaeb",6,6117,"14 a 18",30,"Establecimiento Educacional"
136,132,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","villa la colina",3,3101,"10 a 13",7,"Otro"
138,133,1,0.343100011348724,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['informacion', 'sensato', 'parte', 'politico']","Cambios y reformas políticas","opd penco",8,8107,"6 a 9",8,"Oficina de Protección de Derechos"
143,134,9,0.269600003957748,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['ley', 'resguardir', 'medio_ambiente', 'especialmente', 'bosque', 'cerro', 'frente', 'incendio']","Juventud consciente y comprometida","chile crece daem opd",5,5301,"6 a 9",5,"Establecimiento Educacional"
145,135,1,0.228799998760223,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['respeto', 'naturaleza', 'medio_ambiente']","Cambios y reformas políticas","fortalecimiento municipal chcc",11,11101,"4 a 5",8,"Establecimiento Educacional"
146,136,0,0.415199995040894,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['realizacion', 'mural', 'sensibilizacion']","Protección del medio ambiente","opd freirina",3,3303,"6 a 9",46,"Oficina de Protección de Derechos"
147,137,7,0.451799988746643,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['presentar', 'propuesta', 'base', 'mejorar', 'acceso', 'educacion', 'futuro', 'calidad', 'gratuito']","Mejora integral a la educación","corporación llequén",8,8301,"14 a 18",9,"Programa Sename"
148,138,4,0.360000014305115,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['estrategia', 'comunicacion', 'asertivo', 'crear', 'mas', 'dialogo', 'ciudadano', 'cabildo']","Mejorar entorno sustentable","opd vichuquén",7,7309,"10 a 13",10,"Consejo Consultivo"
149,139,8,0.307500004768372,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['mejor', 'espacio', 'juego']","Mejores e inclusivos espacios públicos","pre kinder  escuela monseñor",7,7302,"4 a 5",11,"Establecimiento Educacional"
150,140,8,0.230100005865097,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['traspasar', 'informacion', 'obtenido', 'cabildo', 'espacio', 'municipal', 'participacion', 'opinion']","Mejores e inclusivos espacios públicos","proyecto hepi crianza",5,5601,"4 a 5",14,"Otro"
151,141,3,0.194900006055832,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['vivir', 'paz']","Mejoras en salud","sename",13,13120,"6 a 9",10,"Consejo Consultivo"
152,142,1,0.386700004339218,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['cambio', 'presidente']","Cambios y reformas políticas","mision evangelica san pablo de chile pla biobio",8,8301,"14 a 18",6,"Programa Sename"
153,143,8,0.347000002861023,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['desigualdad', 'social']","Mejores e inclusivos espacios públicos","corporación misión evangélica san pablo de chile programa de medidas cautelares we newen",8,8301,"14 a 18",6,"Programa Sename"
154,144,0,0.211899995803833,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['marchar', 'derecho']","Protección del medio ambiente","municipalidad de quillota",5,5501,"10 a 13",10,"Otro"
155,145,1,0.296299993991852,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['politico']","Cambios y reformas políticas","misión evangélica san pablo de chile programa libertad asistida especial",8,8301,"14 a 18",6,"Programa Sename"
156,146,3,0.331900000572205,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['manifiesten', 'paz', 'destrozar', 'cosa']","Mejoras en salud","red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
157,147,0,0.245600000023842,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['cuidado', 'animal', 'areas_verd', 'consciencia', 'importancia']","Protección del medio ambiente","liceo san ignacio",7,7104,"4 a 5",7,"Establecimiento Educacional"
158,148,7,0.375999987125397,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['adulto', 'conversar', 'llegar', 'acuerdo']","Mejora integral a la educación","niñez arauco punta lavapie",8,8202,"6 a 9",7,"Otro"
159,149,8,0.315100014209747,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['crear', 'plaza', 'columpio', 'tobogan', 'techado', 'llover', 'nevar']","Mejores e inclusivos espacios públicos","jardín infantil ukika",12,12201,"4 a 5",23,"Establecimiento Educacional"
160,150,8,0.37830001115799,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['integracion', 'espacio', 'participacion', 'efectivo']","Mejores e inclusivos espacios públicos","sename los ríos",14,14101,"Todos",45,"Consejo Consultivo"
161,151,9,0.258799999952316,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['gimnasio', 'realizar', 'recreativa']","Juventud consciente y comprometida","municipalidad de río verde",12,12103,"6 a 9",7,"Establecimiento Educacional"
162,152,8,0.307500004768372,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['mayor', 'participacion', 'efectivo']","Mejores e inclusivos espacios públicos","residencia ruca suyai",14,14101,"14 a 18",11,"Programa Sename"
163,153,0,0.2432000041008,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['realizacion']","Protección del medio ambiente","opd puchuncaví",5,5105,"10 a 13",15,"Oficina de Protección de Derechos"
164,154,7,0.215499997138977,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['derecho', 'educacion']","Mejora integral a la educación","programas psa elqui",4,4101,"14 a 18",5,"Programa Sename"
165,155,2,0.407900005578995,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['propuesta', 'nino', 'apuntar', 'principalmente', 'asi', 'disfrutar']","Protección y equidad para la niñez","residencia nazareth",3,3101,"4 a 5",6,"Programa Sename"
